Date,US0001M,US0002M,US0003M,US0006M,US0012M,USSW2,USSW3,USSW5,USSW7,USSW10,USSW15,USSW30
41977,0.1572,0.202,0.23535,0.3299,0.575,0.7505,1.1585,1.7098,2.044,2.3528,2.6488,2.8995
41978,0.158,0.1997,0.2356,0.3304,0.5766,0.8568,1.2795,1.8155,2.1308,2.42,2.6965,2.928
41981,0.1617,0.203,0.2376,0.3399,0.6031,0.8495,1.271,1.8004,2.0993,2.375,2.647,2.8738
41982,0.1585,0.2012,0.23885,0.3379,0.5981,0.8365,1.2428,1.7572,2.053,2.3313,2.6025,2.8388
41983,0.1608,0.2075,0.2399,0.3377,0.6026,0.7975,1.192,1.696,1.9995,2.2805,2.555,2.793
41984,0.1608,0.208,0.2406,0.3384,0.6003,0.83,1.2333,1.739,2.0226,2.291,2.552,2.7773
41985,0.161,0.209,0.24285,0.3409,0.6013,0.7773,1.167,1.6573,1.9395,2.2087,2.4719,2.7025
41988,0.162,0.209,0.2426,0.3414,0.5978,0.8145,1.2097,1.713,1.99,2.2463,2.4949,2.7105
41989,0.162,0.2079,0.2426,0.3399,0.5993,0.7833,1.1683,1.6646,1.9328,2.188,2.4348,2.6515
41990,0.1641,0.209,0.24535,0.3436,0.6053,0.827,1.2313,1.7449,2.0138,2.2612,2.4887,2.6813
41991,0.16545,0.2095,0.2471,0.3436,0.6053,0.8545,1.265,1.7905,2.0768,2.335,2.5732,2.7743
41992,0.16425,0.21,0.2521,0.35,0.6168,0.8725,1.279,1.7785,2.049,2.2915,2.5195,2.7131
41995,0.167,0.21025,0.2551,0.3544,0.6223,0.9,1.3005,1.7898,2.0535,2.2885,2.5095,2.6945
41996,0.1695,0.21475,0.2546,0.3574,0.6278,0.928,1.348,1.8618,2.1418,2.3885,2.6148,2.805
41997,0.16875,0.21475,0.2566,0.3574,0.6288,0.9245,1.347,1.85,2.14,2.39,2.6135,2.7955
42002,0.16925,0.21575,0.2551,0.3574,0.6288,0.903,1.3083,1.804,2.0764,2.3155,2.5393,2.7251
42003,0.1695,0.21625,0.2552,0.3574,0.6288,0.893,1.295,1.7868,2.06,2.298,2.5218,2.7095
42004,0.17125,0.21445,0.2556,0.3628,0.6288,0.9,1.299,1.7715,2.0412,2.2825,2.5068,2.7
42006,0.1675,0.2142,0.2556,0.3648,0.6328,0.892,1.278,1.7343,1.9945,2.224,2.4463,2.6403
42009,0.168,0.2156,0.2536,0.3623,0.6338,0.8855,1.2543,1.6933,1.9298,2.1424,2.3574,2.5467
42010,0.16775,0.2162,0.2511,0.3603,0.6283,0.852,1.1955,1.6071,1.8357,2.0455,2.2518,2.4371
42011,0.1665,0.2148,0.2521,0.3613,0.6273,0.8425,1.1902,1.6187,1.8619,2.0838,2.292,2.474
42012,0.16625,0.2142,0.2521,0.3604,0.6289,0.8405,1.191,1.6373,1.8995,2.138,2.358,2.5485
42013,0.16675,0.21475,0.2541,0.3619,0.6264,0.7893,1.134,1.5663,1.827,2.0665,2.282,2.4698
42016,0.1665,0.214,0.2528,0.3591,0.6209,0.7758,1.1003,1.524,1.784,2.0253,2.2438,2.4325
42017,0.1665,0.2135,0.2533,0.3576,0.6224,0.7622,1.0833,1.5105,1.772,2.0133,2.235,2.4283
42018,0.16825,0.216,0.2536,0.3589,0.6224,0.723,1.0345,1.4613,1.7253,1.969,2.1945,2.3928
42019,0.168,0.2142,0.2526,0.3564,0.6149,0.6453,0.928,1.3125,1.5776,1.8333,2.0743,2.2918
42020,0.168,0.2137,0.2566,0.3549,0.6099,0.723,1.037,1.4556,1.7135,1.9561,2.1784,2.3761
42023,0.16875,0.21405,0.2562,0.3559,0.6119,0.72,1.027,1.4563,1.7124,1.9534,2.176,2.372
42024,0.1685,0.2138,0.2567,0.3559,0.6159,0.7385,1.041,1.4363,1.6843,1.9155,2.126,2.3095
42025,0.16675,0.21575,0.2571,0.3589,0.6219,0.7493,1.0718,1.5046,1.7665,2.006,2.2138,2.3885
42026,0.16825,0.21325,0.2561,0.3574,0.6229,0.7695,1.096,1.5225,1.773,2.0005,2.1963,2.361
42027,0.16775,0.211,0.2561,0.3539,0.6219,0.746,1.0655,1.471,1.7157,1.9403,2.1334,2.2972
42030,0.169,0.213,0.2561,0.3554,0.6214,0.7705,1.0888,1.5028,1.749,1.9695,2.1618,2.3243
42031,0.168,0.211,0.2526,0.3554,0.6224,0.7635,1.0845,1.5025,1.748,1.9705,2.1655,2.3313
42032,0.1705,0.2115,0.2546,0.3574,0.6179,0.7213,1.0163,1.4075,1.6435,1.862,2.0518,2.217
42033,0.1709,0.2106,0.2546,0.3579,0.6204,0.7455,1.0425,1.4345,1.6698,1.8883,2.0773,2.2392
42034,0.17125,0.2104,0.2531,0.3574,0.6209,0.6915,0.962,1.3313,1.5668,1.7873,1.9813,2.1493
42037,0.1695,0.2085,0.2521,0.3574,0.6194,0.7035,0.9798,1.349,1.5815,1.7998,1.9948,2.1678
42038,0.171,0.2085,0.2551,0.3588,0.61815,0.7575,1.0585,1.4595,1.7094,1.931,2.1315,2.2987
42039,0.1735,0.2105,0.2551,0.3608,0.6254,0.7365,1.0293,1.421,1.666,1.8908,2.0985,2.2693
42040,0.171,0.21025,0.2561,0.3624,0.629,0.7734,1.0745,1.4768,1.7268,1.957,2.1699,2.3436
42041,0.1715,0.2115,0.2556,0.3624,0.6315,0.8998,1.237,1.6475,1.885,2.0965,2.2918,2.442
42044,0.1722,0.2112,0.25835,0.3734,0.656,0.9175,1.26,1.674,1.9065,2.1165,2.3119,2.4655
42045,0.1717,0.2112,0.2581,0.3768,0.6636,0.916,1.2561,1.6774,1.9175,2.1343,2.332,2.486
42046,0.1717,0.2112,0.2581,0.3783,0.6646,0.9283,1.2755,1.7018,1.9385,2.1488,2.3392,2.4835
42047,0.172,0.2115,0.2581,0.3769,0.6716,0.893,1.2318,1.6495,1.8975,2.1175,2.3193,2.478
42048,0.173,0.212,0.2571,0.3824,0.6736,0.9043,1.2533,1.6971,1.95,2.1765,2.3817,2.5466
42051,0.173,0.2135,0.2562,0.3809,0.6726,0.897,1.2505,1.698,1.9475,2.174,2.38,2.543
42052,0.1735,0.214,0.2567,0.3819,0.6746,0.9355,1.2991,1.7653,2.0325,2.2648,2.4683,2.6265
42053,0.1735,0.2145,0.2606,0.3853,0.6841,0.8755,1.2255,1.6825,1.9628,2.2098,2.4328,2.609
42054,0.1735,0.2147,0.2615,0.3841,0.6709,0.9075,1.2714,1.7405,2.0099,2.247,2.4633,2.6374
42055,0.1715,0.2108,0.2626,0.3857,0.6744,0.917,1.2823,1.7455,2.0115,2.2422,2.4485,2.613
42058,0.171,0.213,0.2616,0.3847,0.6784,0.896,1.2515,1.7024,1.9633,2.1928,2.4005,2.5654
42059,0.1715,0.214,0.2611,0.38515,0.67735,0.8445,1.1825,1.6198,1.882,2.115,2.329,2.4998
42060,0.172,0.214,0.2609,0.3829,0.6686,0.8483,1.183,1.613,1.8708,2.0998,2.3085,2.4735
42061,0.1719,0.2145,0.2616,0.37835,0.66935,0.8922,1.2415,1.6863,1.9365,2.1573,2.362,2.5273
42062,0.173,0.2145,0.26185,0.3807,0.6796,0.8755,1.2203,1.6496,1.8999,2.1203,2.322,2.484
42065,0.1727,0.2145,0.26095,0.3842,0.68185,0.913,1.2701,1.7214,1.9798,2.206,2.4108,2.5733
42066,0.173,0.2155,0.26515,0.3879,0.6871,0.928,1.2908,1.7546,2.0138,2.2399,2.4425,2.604
42067,0.175,0.2147,0.2636,0.3956,0.6886,0.9025,1.266,1.736,2.0045,2.2395,2.4475,2.6105
42068,0.175,0.215,0.2636,0.3971,0.68885,0.8972,1.257,1.7293,2.002,2.239,2.4513,2.6184
42069,0.175,0.2165,0.2646,0.3976,0.6881,0.9825,1.365,1.8485,2.123,2.3578,2.5635,2.7233
42072,0.1765,0.217,0.2666,0.4041,0.7111,0.96,1.3295,1.8008,2.0695,2.2985,2.509,2.6741
42073,0.1779,0.2185,0.2677,0.4042,0.71085,0.948,1.3133,1.7678,2.0248,2.245,2.4443,2.5965
42074,0.176,0.2195,0.2699,0.4014,0.7151,0.9495,1.3148,1.7635,2.0128,2.226,2.413,2.555
42075,0.1745,0.2202,0.2706,0.4031,0.7136,0.938,1.3043,1.7575,2.0097,2.2293,2.4221,2.5695
42076,0.1765,0.2212,0.27065,0.4029,0.71335,0.9315,1.2945,1.749,2.0043,2.228,2.423,2.5708
42079,0.177,0.2215,0.27015,0.4019,0.71335,0.92,1.2695,1.7105,1.9615,2.1808,2.3698,2.5128
42080,0.1775,0.223,0.26935,0.4061,0.71335,0.9403,1.2848,1.7098,1.947,2.1547,2.3335,2.466
42081,0.176,0.2203,0.2703,0.4091,0.71535,0.8172,1.1258,1.5378,1.7855,2.0073,2.2039,2.3555
42082,0.17325,0.2188,0.26455,0.39385,0.68685,0.8721,1.197,1.6125,1.8456,2.0503,2.2248,2.3538
42083,0.174,0.2213,0.2668,0.39735,0.69735,0.845,1.1567,1.569,1.8135,2.0278,2.2115,2.3488
42086,0.17375,0.2213,0.2668,0.39485,0.6911,0.8375,1.141,1.546,1.7875,2.0053,2.1969,2.3482
42087,0.17275,0.2205,0.26935,0.39865,0.6924,0.8215,1.116,1.511,1.751,1.9673,2.1553,2.3015
42088,0.1756,0.2215,0.26855,0.3979,0.69715,0.839,1.1535,1.5615,1.804,2.0193,2.2048,2.346
42089,0.17775,0.2215,0.27305,0.4019,0.6999,0.8524,1.174,1.604,1.8595,2.0853,2.277,2.4244
42090,0.178,0.2231,0.2754,0.4049,0.70215,0.8345,1.152,1.5803,1.8298,2.0525,2.2378,2.379
42093,0.17925,0.2236,0.27415,0.40265,0.6989,0.8225,1.134,1.557,1.8105,2.0415,2.2386,2.392
42094,0.17625,0.2218,0.27075,0.40065,0.6942,0.808,1.1135,1.5325,1.7905,2.0243,2.2295,2.3885
42095,0.17755,0.2236,0.27075,0.4034,0.6981,0.7918,1.0893,1.489,1.7376,1.9639,2.162,2.32
42096,0.17975,0.2205,0.27375,0.40115,0.69235,0.7995,1.1015,1.5198,1.7783,2.0155,2.224,2.3905
42101,0.18015,0.2237,0.27375,0.3984,0.6856,0.774,1.0695,1.4885,1.749,1.9878,2.1983,2.3678
42102,0.18095,0.2265,0.2712,0.3995,0.6891,0.7838,1.0875,1.508,1.762,1.9983,2.204,2.3678
42103,0.18,0.2285,0.2759,0.4034,0.69435,0.8095,1.1245,1.558,1.8178,2.056,2.2668,2.4363
42104,0.1785,0.2285,0.277,0.4044,0.69835,0.8159,1.126,1.5517,1.8066,2.0415,2.2507,2.4188
42107,0.1815,0.22725,0.2753,0.40515,0.70335,0.793,1.0968,1.5155,1.7763,2.013,2.2275,2.4058
42108,0.1825,0.22675,0.27555,0.4049,0.7001,0.7753,1.0735,1.491,1.746,1.9815,2.1945,2.373
42109,0.1804,0.22625,0.27435,0.4014,0.69265,0.7635,1.0575,1.471,1.7315,1.9745,2.1915,2.3725
42110,0.18055,0.226,0.2751,0.40265,0.6914,0.748,1.0426,1.4593,1.7277,1.9778,2.2043,2.3984
42111,0.18025,0.2285,0.27575,0.4029,0.68465,0.771,1.0644,1.469,1.723,1.9553,2.1623,2.3333
42114,0.1805,0.22745,0.276,0.4054,0.69515,0.7885,1.079,1.4846,1.7375,1.972,2.1843,2.3582
42115,0.1815,0.22945,0.27725,0.40565,0.7009,0.7905,1.084,1.495,1.7531,1.9865,2.1915,2.359
42116,0.18175,0.23025,0.2775,0.4049,0.69915,0.817,1.1225,1.5505,1.817,2.056,2.263,2.4345
42117,0.18125,0.23125,0.277,0.40865,0.7064,0.797,1.099,1.5218,1.7903,2.029,2.237,2.4047
42118,0.1815,0.23225,0.279,0.4089,0.7059,0.7685,1.0605,1.4728,1.7428,1.9875,2.2035,2.383
42121,0.18125,0.23175,0.279,0.40765,0.70115,0.7783,1.0765,1.4935,1.763,2.004,2.217,2.3903
42122,0.18425,0.23275,0.27815,0.40615,0.696,0.8,1.1115,1.552,1.8308,2.0825,2.3054,2.486
42123,0.18025,0.23275,0.27815,0.40765,0.699,0.7975,1.1098,1.5655,1.858,2.1175,2.342,2.5255
42124,0.181,0.23225,0.27875,0.4079,0.70525,0.8232,1.1398,1.5813,1.868,2.123,2.3443,2.5265
42125,0.18225,0.23275,0.27975,0.4109,0.7176,0.8555,1.188,1.6525,1.9455,2.203,2.4295,2.6115
42129,0.1805,0.2296,0.2759,0.41275,0.72135,0.8805,1.225,1.7048,2.0055,2.27,2.499,2.685
42130,0.18025,0.2279,0.276,0.4164,0.7341,0.893,1.2485,1.739,2.05,2.3253,2.566,2.764
42131,0.1815,0.228,0.27885,0.41475,0.7361,0.9041,1.2573,1.7116,2.0032,2.2603,2.4905,2.6765
42132,0.18475,0.228,0.27985,0.41425,0.7326,0.84,1.1763,1.6405,1.9458,2.2235,2.4678,2.6684
42135,0.1856,0.22785,0.2766,0.41265,0.7241,0.8894,1.2473,1.7475,2.0647,2.347,2.5977,2.8041
42136,0.1856,0.22525,0.275,0.41455,0.7346,0.864,1.2195,1.711,2.033,2.3183,2.567,2.7714
42137,0.1856,0.22465,0.2739,0.41415,0.73035,0.843,1.2015,1.7085,2.048,2.35,2.6125,2.8267
42138,0.18335,0.22375,0.276,0.41275,0.72285,0.8055,1.147,1.6493,1.985,2.2873,2.556,2.7845
42139,0.1862,0.22475,0.2765,0.41275,0.72335,0.8045,1.1351,1.6053,1.9185,2.1998,2.4551,2.6734
42142,0.184,0.22575,0.276,0.41425,0.7251,0.8368,1.1788,1.6776,2.0015,2.2907,2.5456,2.756
42143,0.18675,0.23245,0.281,0.4155,0.7276,0.8701,1.2235,1.7284,2.0506,2.3346,2.5783,2.7784
42144,0.18475,0.23245,0.2835,0.417,0.73935,0.8438,1.1835,1.6745,1.9999,2.2927,2.5425,2.7503
42145,0.18475,0.231,0.282,0.41815,0.7391,0.8358,1.1708,1.6497,1.9663,2.2493,2.4948,2.699
42146,0.18485,0.232,0.2845,0.41865,0.7376,0.88,1.222,1.699,2.008,2.2815,2.5215,2.7195
42150,0.1863,0.2346,0.28585,0.425,0.75685,0.8752,1.205,1.6605,1.9563,2.221,2.4528,2.6451
42151,0.18535,0.23065,0.2835,0.42305,0.7526,0.8823,1.21,1.665,1.9525,2.2073,2.431,2.6155
42152,0.184,0.23425,0.28275,0.42315,0.75295,0.8655,1.1875,1.6528,1.9498,2.2185,2.4535,2.6465
42153,0.184,0.23675,0.28375,0.42465,0.7497,0.8495,1.1705,1.6335,1.9375,2.2145,2.4525,2.6495
42156,0.183,0.23705,0.2825,0.42365,0.7477,0.8865,1.218,1.6899,1.9913,2.2624,2.4934,2.6845
42157,0.1848,0.2352,0.2787,0.4219,0.74995,0.889,1.2375,1.7416,2.0584,2.3381,2.571,2.7615
42158,0.185,0.236,0.2792,0.4204,0.74545,0.9125,1.2815,1.8186,2.1543,2.4448,2.6793,2.8649
42159,0.18405,0.2337,0.2789,0.42185,0.74795,0.91,1.2625,1.7733,2.1015,2.39,2.63,2.8193
42160,0.183,0.23145,0.2812,0.4239,0.7492,0.962,1.337,1.8653,2.202,2.492,2.7244,2.9031
42163,0.1854,0.235,0.2822,0.4334,0.7722,0.9425,1.3058,1.8265,2.165,2.4595,2.7036,2.8954
42164,0.1875,0.235,0.2855,0.43795,0.7682,0.9708,1.3425,1.8785,2.22,2.5167,2.7571,2.946
42165,0.18875,0.2365,0.28785,0.44155,0.78195,0.982,1.3598,1.9088,2.2589,2.5618,2.8011,2.9882
42166,0.1855,0.2375,0.28585,0.4448,0.78795,0.9793,1.3378,1.8525,2.177,2.457,2.69,2.871
42167,0.18475,0.23425,0.28605,0.4484,0.7908,0.9938,1.3578,1.8732,2.1948,2.4713,2.702,2.8825
42170,0.18525,0.23475,0.28325,0.44985,0.79185,0.9735,1.3285,1.8341,2.156,2.4364,2.6732,2.8614
42171,0.185,0.23425,0.28625,0.45185,0.7896,0.9535,1.2995,1.8005,2.1195,2.3975,2.633,2.819
42172,0.1875,0.2365,0.2857,0.45205,0.79135,0.9115,1.259,1.7658,2.1,2.397,2.6485,2.8554
42173,0.18675,0.2343,0.2808,0.4434,0.76635,0.899,1.2465,1.7678,2.109,2.4155,2.6716,2.877
42174,0.187,0.2338,0.2813,0.44365,0.7666,0.8715,1.2065,1.71,2.043,2.3395,2.591,2.794
42177,0.187,0.23525,0.28225,0.44405,0.766,0.9075,1.2615,1.7969,2.1459,2.4541,2.7065,2.9075
42178,0.187,0.233,0.28075,0.4438,0.76875,0.9195,1.2798,1.8251,2.1829,2.4951,2.7538,2.9546
42179,0.1865,0.23425,0.28075,0.4468,0.77575,0.906,1.2605,1.7945,2.1482,2.4611,2.7215,2.9235
42180,0.186,0.234,0.282,0.44705,0.77425,0.8977,1.2823,1.826,2.1857,2.5072,2.7683,2.9719
42181,0.1866,0.2345,0.28175,0.4464,0.7765,0.9395,1.309,1.8688,2.2375,2.562,2.8285,3.0353
42184,0.1866,0.2337,0.2837,0.44285,0.766,0.8858,1.2315,1.7568,2.1126,2.4334,2.7,2.9104
42185,0.1865,0.2341,0.2832,0.44485,0.7715,0.9044,1.2548,1.787,2.145,2.4643,2.73,2.9395
42186,0.185,0.23375,0.2836,0.44835,0.77775,0.9415,1.3038,1.8405,2.2019,2.5233,2.7912,3.0025
42187,0.18815,0.2342,0.2835,0.4547,0.7871,0.8937,1.2468,1.7815,2.1553,2.4942,2.7715,2.9844
42188,0.1884,0.2319,0.2843,0.448,0.7716,0.8789,1.2342,1.7815,2.1545,2.488,2.763,2.994
42191,0.1865,0.2311,0.28425,0.4447,0.76185,0.8549,1.192,1.7138,2.075,2.407,2.6827,2.9031
42192,0.1895,0.235,0.28325,0.44445,0.75985,0.8427,1.1775,1.7002,2.0545,2.3798,2.6478,2.8598
42193,0.1885,0.23385,0.28345,0.4459,0.75035,0.7985,1.1255,1.6358,1.9869,2.3105,2.5768,2.79
42194,0.1867,0.2363,0.286,0.4499,0.75335,0.8407,1.184,1.7215,2.0893,2.425,2.6965,2.9136
42195,0.186,0.238,0.2858,0.454,0.7627,0.8938,1.244,1.7833,2.1558,2.4912,2.7625,2.9758
42198,0.1873,0.24005,0.2888,0.4634,0.7812,0.929,1.2875,1.8394,2.2103,2.541,2.81,3.0225
42199,0.187,0.24,0.2885,0.46345,0.77895,0.8864,1.2378,1.7784,2.149,2.4823,2.7571,2.9768
42200,0.186,0.23875,0.2885,0.46195,0.77295,0.8781,1.2205,1.7483,2.1088,2.4346,2.7073,2.9265
42201,0.188,0.238,0.287,0.4557,0.7732,0.909,1.2484,1.7695,2.1197,2.4335,2.6953,2.9028
42202,0.1905,0.24075,0.29175,0.4602,0.7757,0.9271,1.273,1.792,2.135,2.439,2.6888,2.8825
42205,0.189,0.2425,0.295,0.4647,0.79535,0.9648,1.3093,1.8296,2.1642,2.458,2.7023,2.8905
42206,0.185,0.24175,0.2941,0.4707,0.80535,0.9342,1.2715,1.7772,2.1131,2.4103,2.6609,2.8593
42207,0.187,0.2405,0.2925,0.46745,0.8046,0.9609,1.301,1.801,2.1253,2.4135,2.656,2.8443
42208,0.1905,0.2445,0.2951,0.46995,0.8072,0.946,1.279,1.7596,2.0743,2.354,2.5915,2.776
42209,0.189,0.243,0.2936,0.4697,0.8071,0.9293,1.2601,1.7458,2.0624,2.3464,2.5871,2.7745
42212,0.189,0.243,0.2941,0.46895,0.80095,0.8988,1.215,1.695,2.013,2.3023,2.5513,2.7452
42213,0.1908,0.24395,0.2968,0.47365,0.8042,0.9132,1.2356,1.7211,2.0418,2.3315,2.5782,2.7678
42214,0.18955,0.24175,0.2968,0.47465,0.8011,0.9268,1.2548,1.7442,2.0693,2.3669,2.6113,2.7983
42215,0.1885,0.24425,0.3001,0.4799,0.8136,0.9637,1.2825,1.7525,2.0647,2.344,2.5768,2.7548
42216,0.19175,0.2495,0.3086,0.4899,0.82835,0.8957,1.2058,1.6665,1.9805,2.2669,2.5139,2.7116
42219,0.1905,0.24575,0.3037,0.4876,0.80885,0.8985,1.2045,1.6544,1.958,2.2345,2.4683,2.651
42220,0.19075,0.24145,0.3011,0.48585,0.8052,0.9639,1.2794,1.7379,2.038,2.3095,2.5335,2.7055
42221,0.1935,0.2505,0.3109,0.50375,0.83185,0.9743,1.3015,1.7748,2.083,2.3595,2.5853,2.7543
42222,0.1915,0.25375,0.3114,0.5091,0.8351,0.9609,1.2845,1.7463,2.0455,2.3118,2.5379,2.7093
42223,0.19125,0.2554,0.3116,0.51005,0.83585,0.9685,1.2776,1.7075,1.9935,2.254,2.475,2.6434
42226,0.19255,0.2595,0.3142,0.5197,0.8467,0.9768,1.2905,1.7415,2.0388,2.3102,2.5348,2.7045
42227,0.19345,0.2575,0.31435,0.5183,0.8387,0.9222,1.2235,1.6667,1.9553,2.2255,2.4477,2.6175
42228,0.194,0.2548,0.3093,0.5085,0.82215,0.9145,1.2198,1.6614,1.959,2.232,2.464,2.6435
42229,0.1976,0.2624,0.3205,0.5186,0.8349,0.9514,1.2585,1.7025,1.995,2.2635,2.4886,2.662
42230,0.1996,0.2657,0.32445,0.5249,0.8441,0.9663,1.2773,1.7205,2.0126,2.274,2.492,2.653
42233,0.2046,0.27,0.33285,0.5298,0.8491,0.9465,1.2503,1.689,1.978,2.2423,2.465,2.6348
42234,0.20275,0.2695,0.33285,0.5293,0.84435,0.9512,1.2543,1.697,1.9947,2.2652,2.4941,2.669
42235,0.202,0.273,0.33335,0.53405,0.8496,0.897,1.1916,1.6221,1.9233,2.2038,2.4439,2.631
42236,0.2004,0.2684,0.3291,0.5328,0.8576,0.887,1.175,1.5918,1.881,2.1505,2.3825,2.5615
42237,0.1994,0.2674,0.3291,0.5298,0.84785,0.845,1.1253,1.5465,1.8393,2.114,2.3508,2.534
42240,0.1994,0.2664,0.3316,0.52455,0.83335,0.788,1.0625,1.4845,1.787,2.0735,2.3196,2.5096
42241,0.19775,0.2621,0.327,0.5228,0.82735,0.7948,1.0808,1.5256,1.845,2.1373,2.3832,2.5785
42242,0.198,0.2651,0.3252,0.5285,0.83105,0.8105,1.1092,1.582,1.9198,2.23,2.487,2.6925
42243,0.197,0.2653,0.3244,0.535,0.8418,0.8345,1.1365,1.6075,1.9448,2.253,2.5085,2.7096
42244,0.19855,0.26625,0.329,0.53425,0.8433,0.869,1.163,1.615,1.9409,2.2395,2.4915,2.6909
42248,0.2012,0.272,0.334,0.54275,0.85555,0.8405,1.1295,1.5764,1.8973,2.195,2.4505,2.6575
42249,0.2028,0.271,0.3325,0.53925,0.8543,0.8426,1.137,1.5995,1.9281,2.232,2.4951,2.7047
42250,0.2043,0.272,0.3335,0.539,0.85355,0.8385,1.1267,1.581,1.911,2.2203,2.4848,2.6969
42251,0.19925,0.26825,0.332,0.5375,0.8503,0.8399,1.1165,1.55,1.8702,2.1729,2.4355,2.6469
42254,0.2027,0.269,0.333,0.54175,0.86005,0.8392,1.1163,1.5503,1.8698,2.1719,2.4347,2.645
42255,0.203,0.26855,0.332,0.538,0.8568,0.8543,1.1358,1.5792,1.9058,2.2132,2.4782,2.6912
42256,0.204,0.26855,0.333,0.539,0.85455,0.8598,1.1387,1.5774,1.9035,2.2103,2.4693,2.675
42257,0.20635,0.272,0.336,0.5405,0.8548,0.8718,1.152,1.6,1.9265,2.2365,2.4978,2.7075
42258,0.20655,0.27125,0.3372,0.5407,0.85555,0.853,1.1305,1.5782,1.9054,2.2145,2.4775,2.6884
42261,0.209,0.27395,0.3355,0.54175,0.85455,0.8618,1.133,1.5749,1.9035,2.2152,2.484,2.7036
42262,0.20725,0.27145,0.33425,0.54,0.85455,0.9188,1.2043,1.6605,1.9927,2.3106,2.5797,2.8023
42263,0.2128,0.2765,0.3396,0.5495,0.86655,0.9196,1.2035,1.6575,1.9918,2.3075,2.5799,2.8015
42264,0.216,0.27925,0.3451,0.5545,0.8708,0.8141,1.0867,1.5443,1.885,2.2105,2.4929,2.7265
42265,0.1958,0.254,0.3192,0.5264,0.82455,0.803,1.078,1.5213,1.849,2.165,2.4437,2.6763
42268,0.195,0.2554,0.326,0.5255,0.8388,0.8255,1.1029,1.551,1.8842,2.2046,2.4967,2.7416
42269,0.1956,0.25475,0.3265,0.52725,0.84155,0.7895,1.0535,1.4863,1.8178,2.138,2.4255,2.6655
42270,0.1939,0.25675,0.3255,0.5268,0.8458,0.7975,1.0635,1.501,1.8331,2.15,2.4328,2.6655
42271,0.1943,0.2576,0.3264,0.52975,0.84685,0.7842,1.0455,1.479,1.8063,2.1248,2.4038,2.6346
42272,0.1943,0.2598,0.3261,0.5361,0.86085,0.7943,1.0555,1.4933,1.8243,2.1425,2.424,2.6555
42275,0.1936,0.2591,0.3266,0.5331,0.85485,0.7683,1.0145,1.4263,1.7443,2.0545,2.3314,2.5621
42276,0.193,0.259,0.3255,0.5346,0.85235,0.7495,0.989,1.387,1.6953,1.997,2.2734,2.5046
42277,0.193,0.2595,0.325,0.534,0.8511,0.7479,0.9838,1.3848,1.6965,2.0025,2.2787,2.5183
42278,0.194,0.2594,0.324,0.531,0.84735,0.7769,1.0158,1.4148,1.723,2.0222,2.302,2.537
42279,0.1947,0.2604,0.3271,0.5345,0.8521,0.7071,0.941,1.3483,1.6667,1.982,2.2668,2.5075
42282,0.19375,0.2565,0.3232,0.52325,0.8306,0.7386,0.9808,1.4015,1.728,2.0515,2.344,2.5925
42283,0.1941,0.2498,0.318,0.525,0.83635,0.7257,0.9665,1.3785,1.6989,2.0213,2.3116,2.5584
42284,0.19605,0.251,0.3186,0.5266,0.83985,0.7488,0.9965,1.4168,1.7355,2.0503,2.33,2.5725
42285,0.19545,0.2484,0.3196,0.5266,0.84085,0.7618,1.0203,1.4445,1.77,2.0893,2.3765,2.619
42286,0.19685,0.2501,0.3206,0.52825,0.84475,0.766,1.0213,1.4425,1.7597,2.0713,2.3551,2.5955
42289,0.19325,0.25025,0.32075,0.52625,0.8395,0.761,1.01,1.4415,1.759,2.0715,2.356,2.595
42290,0.19575,0.2495,0.3205,0.5245,0.835,0.7328,0.9788,1.3883,1.703,2.014,2.2995,2.5445
42291,0.199,0.2516,0.31705,0.52015,0.8289,0.665,0.8885,1.2817,1.5955,1.91,2.2036,2.4651
42292,0.19675,0.24975,0.31515,0.5159,0.8164,0.7135,0.9493,1.3509,1.6608,1.9698,2.2573,2.5066
42293,0.19425,0.2495,0.31715,0.5184,0.82565,0.7291,0.975,1.3798,1.6898,1.9975,2.2841,2.5313
42296,0.196,0.2495,0.31665,0.5179,0.82615,0.7111,0.9565,1.364,1.6799,1.9905,2.2772,2.526
42297,0.1965,0.251,0.3204,0.5244,0.82815,0.74,0.994,1.41,1.7248,2.0318,2.318,2.5645
42298,0.1948,0.251,0.3164,0.5269,0.8314,0.7325,0.9753,1.3798,1.6885,1.99,2.2723,2.5173
42299,0.19695,0.253,0.3199,0.5284,0.83415,0.7285,0.9703,1.3805,1.6905,1.995,2.2743,2.5137
42300,0.1935,0.2498,0.3229,0.5269,0.8319,0.762,1.0128,1.425,1.7358,2.038,2.313,2.546
42303,0.19355,0.24935,0.32315,0.53165,0.83815,0.7468,0.9888,1.3953,1.6988,1.9925,2.264,2.4955
42304,0.19075,0.2493,0.3239,0.53465,0.8384,0.7365,0.9723,1.3735,1.6798,1.9763,2.2525,2.4883
42305,0.1883,0.24625,0.3219,0.53365,0.83615,0.8209,1.0683,1.4635,1.7563,2.0345,2.2903,2.5043
42306,0.193,0.2535,0.3289,0.5489,0.8629,0.8445,1.105,1.5165,1.8138,2.0955,2.3535,2.5698
42307,0.192,0.25305,0.3341,0.55165,0.8684,0.8469,1.1016,1.4973,1.7853,2.0605,2.3175,2.5325
42310,0.19,0.25375,0.3341,0.55615,0.87465,0.8665,1.1248,1.5245,1.8138,2.09,2.3443,2.5541
